Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Product Name,Index
DEBIT,6,4,31.19,95.98,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,387,Levy,XXXXXXXXX,Consumer,PR,9460 Hidden Landing,725,4,Apparel,18.25,-66.03,LATAM,Merida,Mexico,387,,57430,365,24,0.2,143661,59.99,0.33,2,119.98,95.98,31.19,Central America,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42849.33056,Standard Class,Perfect Fitness Perfect Rip Deck,946
DEBIT,3,4,28,100,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Andrew,8415,Garza,XXXXXXXXX,Consumer,PR,1233 Honey Village,725,5,Golf,18.23,-66.37,LATAM,Merida,Mexico,8415,,6127,502,0,0,15314,50,0.28,2,100,100,28,Central America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42097.425,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,947
CASH,4,4,123.41,339.98,Shipping on time,0,45,Fishing,Aurora,EE. UU.,XXXXXXXXX,Michelle,7879,Powell,XXXXXXXXX,Corporate,CO,2714 Old Quay,80010,7,Fan Shop,39.75,-104.88,LATAM,Merida,Mexico,7879,42128,6443,1004,60,0.15,16127,399.98,0.36,1,399.98,339.98,123.41,Central America,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42103.03819,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,948
CASH,3,4,74.48,196,Advance shipping,0,24,Women's Apparel,Painesville,EE. UU.,XXXXXXXXX,Mary,6215,Rush,XXXXXXXXX,Corporate,OH,6958 Hazy Gardens,44077,5,Golf,41.72,-81.25,LATAM,Merida,Mexico,6215,,56027,502,4,0.02,140076,50,0.38,4,200,196,74.48,Central America,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42825.85,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,949
DEBIT,2,1,13.95,278.98,Late delivery,1,43,Camping & Hiking,San Diego,EE. UU.,XXXXXXXXX,Robert,9128,Smith,XXXXXXXXX,Corporate,CA,8773 Dewy Blossom Line,92129,7,Fan Shop,32.78,-117.14,LATAM,Merida,Mexico,9128,,1795,957,21,0.07,4485,299.98,0.05,1,299.98,278.98,13.95,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42033.18819,First Class,Diamondback Women's Serene Classic Comfort Bi,950
DEBIT,2,1,14.89,79.18,Late delivery,1,29,Shop By Sport,San Diego,EE. UU.,XXXXXXXXX,Robert,9128,Smith,XXXXXXXXX,Corporate,CA,8773 Dewy Blossom Line,92129,5,Golf,32.78,-117.14,LATAM,Merida,Mexico,9128,,1795,627,0.800000012,0.01,4486,39.99,0.19,2,79.98,79.18,14.89,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42033.18819,First Class,Under Armour Girls' Toddler Spine Surge Runni,951
DEBIT,2,1,47.9,122.82,Late delivery,1,6,Tennis & Racquet,San Diego,EE. UU.,XXXXXXXXX,Robert,9128,Smith,XXXXXXXXX,Corporate,CA,8773 Dewy Blossom Line,92129,2,Fitness,32.78,-117.14,LATAM,Merida,Mexico,9128,,1795,116,12.14999962,0.09,4482,44.99,0.39,3,134.97,122.82,47.9,Central America,COMPLETE,,116,6,,http://images.acmesports.sports/Nike+Men%27s+Comfort+2+Slide,44.99,0,42033.18819,First Class,Nike Men's Comfort 2 Slide,952
DEBIT,2,1,94.45,327.97,Late delivery,1,9,Cardio Equipment,Bronx,EE. UU.,XXXXXXXXX,George,1662,Smith,XXXXXXXXX,Corporate,NY,7449 Tawny Glen,10460,3,Footwear,40.84,-73.88,LATAM,Merida,Mexico,1662,,53085,191,71.98999786,0.18,132673,99.99,0.29,4,399.96,327.97,94.45,Central America,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42781.90347,First Class,Nike Men's Free 5.0+ Running Shoe,953
DEBIT,2,1,53.01,201.57,Late delivery,1,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Robert,9128,Smith,XXXXXXXXX,Corporate,CA,8773 Dewy Blossom Line,92129,4,Apparel,32.78,-117.14,LATAM,Merida,Mexico,9128,,1795,365,38.38999939,0.16,4484,59.99,0.26,4,239.96,201.57,53.01,Central America,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42033.18819,First Class,Perfect Fitness Perfect Rip Deck,954
DEBIT,2,1,11.54,131.17,Late delivery,1,29,Shop By Sport,Bronx,EE. UU.,XXXXXXXXX,George,1662,Smith,XXXXXXXXX,Corporate,NY,7449 Tawny Glen,10460,5,Golf,40.84,-73.88,LATAM,Merida,Mexico,1662,,53085,627,28.79000092,0.18,132672,39.99,0.09,4,159.96,131.17,11.54,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42781.90347,First Class,Under Armour Girls' Toddler Spine Surge Runni,955
DEBIT,2,1,54.14,110.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Deborah,5540,Smith,XXXXXXXXX,Corporate,PR,2659 High Treasure Village,725,4,Apparel,18.24,-66.37,LATAM,Merida,Mexico,5540,,53175,403,19.5,0.15,132864,129.99,0.49,1,129.99,110.49,54.14,Central America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42783.21736,First Class,Nike Men's CJ Elite 2 TD Football Cleat,956
DEBIT,2,1,16.97,48.48,Late delivery,1,5,Lacrosse,Caguas,Puerto Rico,XXXXXXXXX,Edward,11386,Barnett,XXXXXXXXX,Corporate,PR,7290 Rustic Deer Private,725,2,Fitness,18.24,-66.37,LATAM,Merida,Mexico,11386,42158,4444,93,1.5,0.03,11120,24.99,0.35,2,49.98,48.48,16.97,Central America,COMPLETE,,93,5,,http://images.acmesports.sports/Under+Armour+Men%27s+Tech+II+T-Shirt,24.99,0,42071.85694,First Class,Under Armour Men's Tech II T-Shirt,957
DEBIT,2,1,10.24,51.18,Late delivery,1,37,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Edward,11386,Barnett,XXXXXXXXX,Corporate,PR,7290 Rustic Deer Private,725,6,Outdoors,18.24,-66.37,LATAM,Merida,Mexico,11386,42158,4444,835,12.80000019,0.2,11121,31.99,0.2,2,63.98,51.18,10.24,Central America,COMPLETE,,835,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...,31.99,0,42071.85694,First Class,Bridgestone e6 Straight Distance NFL Carolina,958
DEBIT,2,1,3.6,89.98,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Deborah,5540,Smith,XXXXXXXXX,Corporate,PR,2659 High Treasure Village,725,5,Golf,18.24,-66.37,LATAM,Merida,Mexico,5540,,53175,627,29.98999977,0.25,132865,39.99,0.04,3,119.97,89.98,3.6,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42783.21736,First Class,Under Armour Girls' Toddler Spine Surge Runni,959
DEBIT,6,4,52.19,173.96,Late delivery,1,29,Shop By Sport,Newark,EE. UU.,XXXXXXXXX,Eric,1551,Collins,XXXXXXXXX,Corporate,NJ,6314 Honey Canyon,7105,5,Golf,40.73,-74.16,LATAM,Merida,Mexico,1551,,57735,627,25.98999977,0.13,144436,39.99,0.3,5,199.95,173.96,52.19,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42853.78264,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,960
DEBIT,6,4,102.23,217.5,Late delivery,1,24,Women's Apparel,Newark,EE. UU.,XXXXXXXXX,Eric,1551,Collins,XXXXXXXXX,Corporate,NJ,6314 Honey Canyon,7105,5,Golf,40.73,-74.16,LATAM,Merida,Mexico,1551,,57735,502,32.5,0.13,144437,50,0.47,5,250,217.5,102.23,Central America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42853.78264,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,961
DEBIT,5,4,18.33,290.95,Late delivery,1,17,Cleats,Albuquerque,EE. UU.,XXXXXXXXX,Kevin,2436,Park,XXXXXXXXX,Corporate,NM,8368 Colonial Line,87120,4,Apparel,35.12,-106.7,LATAM,Merida,Mexico,2436,,9489,365,9,0.03,23710,59.99,0.06,5,299.95,290.95,18.33,Central America,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42148.50278,Standard Class,Perfect Fitness Perfect Rip Deck,962
PAYMENT,2,1,19.87,58.79,Late delivery,1,17,Cleats,Bronx,EE. UU.,XXXXXXXXX,Karen,956,Smith,XXXXXXXXX,Corporate,NY,5407 Hazy Hills Point,10473,4,Apparel,40.91,-73.85,LATAM,Merida,Mexico,956,,57415,365,1.200000048,0.02,143622,59.99,0.34,1,59.99,58.79,19.87,Central America,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42845.11111,First Class,Perfect Fitness Perfect Rip Deck,963
PAYMENT,2,1,43.5,347.98,Late delivery,1,45,Fishing,Muskegon,EE. UU.,XXXXXXXXX,Samantha,1220,Terry,XXXXXXXXX,Corporate,MI,6141 Quiet Lane,49442,7,Fan Shop,43.24,-86.2,LATAM,Merida,Mexico,1220,42128,6444,1004,52,0.13,16129,399.98,0.13,1,399.98,347.98,43.5,Central America,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42101.05278,First Class,Field & Stream Sportsman 16 Gun Fire Safe,964
PAYMENT,2,1,9.61,85.03,Late delivery,1,13,Electronics,Muskegon,EE. UU.,XXXXXXXXX,Samantha,1220,Terry,XXXXXXXXX,Corporate,MI,6141 Quiet Lane,49442,3,Footwear,43.24,-86.2,LATAM,Merida,Mexico,1220,42128,6444,278,4.949999809,0.06,16130,44.99,0.11,2,89.98,85.03,9.61,Central America,PENDING_PAYMENT,,278,13,,http://images.acmesports.sports/Under+Armour+Men%27s+Compression+EV+SL+Slide,44.99,0,42101.05278,First Class,Under Armour Men's Compression EV SL Slide,965
PAYMENT,2,1,94.74,201.57,Late delivery,1,17,Cleats,Detroit,EE. UU.,XXXXXXXXX,Mary,7163,Jones,XXXXXXXXX,Corporate,MI,6867 Honey Heights,48205,4,Apparel,42.43,-82.98,LATAM,Progreso,Mexico,7163,43010,52824,365,38.38999939,0.16,132056,59.99,0.47,4,239.96,201.57,94.74,Central America,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42778.09306,First Class,Perfect Fitness Perfect Rip Deck,966
PAYMENT,2,1,133.01,424.96,Late delivery,1,9,Cardio Equipment,Detroit,EE. UU.,XXXXXXXXX,Mary,7163,Jones,XXXXXXXXX,Corporate,MI,6867 Honey Heights,48205,3,Footwear,42.43,-82.98,LATAM,Progreso,Mexico,7163,43010,52824,191,74.98999786,0.15,132055,99.99,0.31,5,499.95,424.96,133.01,Central America,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42778.09306,First Class,Nike Men's Free 5.0+ Running Shoe,967
TRANSFER,5,4,1.09,109.19,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,633,Campbell,XXXXXXXXX,Home Office,PR,398 Emerald Grove,725,4,Apparel,18.03,-66.61,LATAM,Merida,Mexico,633,,59994,403,20.79999924,0.16,150163,129.99,0.01,1,129.99,109.19,1.09,Central America,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42885.75903,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,968
TRANSFER,4,4,82.07,170.97,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Thomas,4259,Trujillo,XXXXXXXXX,Home Office,PR,465 Rustic Horse Heath,725,4,Apparel,18.29,-66.37,LATAM,Merida,Mexico,4259,42158,4433,365,9,0.05,11108,59.99,0.48,3,179.97,170.97,82.07,Central America,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42073.69653,Standard Class,Perfect Fitness Perfect Rip Deck,969
TRANSFER,5,4,52.77,181.95,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,633,Campbell,XXXXXXXXX,Home Office,PR,398 Emerald Grove,725,5,Golf,18.03,-66.61,LATAM,Merida,Mexico,633,,59994,627,18,0.09,150164,39.99,0.29,5,199.95,181.95,52.77,Central America,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42885.75903,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,970
TRANSFER,3,4,31.45,66.92,Shipping canceled,0,36,Golf Balls,Lenoir,EE. UU.,XXXXXXXXX,Edward,8208,Wheeler,XXXXXXXXX,Corporate,NC,2679 Rustic Loop,28645,6,Outdoors,36.11,-81.53,LATAM,Merida,Mexico,8208,42309,717,797,5.039999962,0.07,1765,17.99,0.47,4,71.96,66.92,31.45,Central America,CANCELED,,797,36,,http://images.acmesports.sports/Hirzl+Women%27s+Soffft+Flex+Golf+Glove,17.99,0,42018.45139,Standard Class,Hirzl Women's Soffft Flex Golf Glove,971
CASH,1,0,45.86,176.39,Late delivery,1,35,Golf Gloves,Elgin,EE. UU.,XXXXXXXXX,Mary,4116,Smith,XXXXXXXXX,Home Office,IL,2407 Gentle Woods,60123,6,Outdoors,42.03,-88.29,LATAM,Progreso,Mexico,4116,42984,61019,786,3.599999905,0.02,152648,179.99,0.26,1,179.99,176.39,45.86,Central America,CLOSED,,786,35,,http://images.acmesports.sports/TaylorMade+2014+Purelite+Stand+Bag,179.99,0,42896.22153,Same Day,TaylorMade 2014 Purelite Stand Bag,972
PAYMENT,2,1,-5.15,18.74,Late delivery,1,35,Golf Gloves,Bronx,EE. UU.,XXXXXXXXX,Karen,956,Smith,XXXXXXXXX,Corporate,NY,5407 Hazy Hills Point,10473,6,Outdoors,40.91,-73.85,LATAM,Merida,Mexico,956,,57415,778,6.25,0.25,143619,24.99,-0.28,1,24.99,18.74,-5.15,Central America,PENDING_PAYMENT,,778,35,,http://images.acmesports.sports/Bag+Boy+Beverage+Holder,24.99,0,42845.11111,First Class,Bag Boy Beverage Holder,973
DEBIT,2,1,40.61,124.95,Late delivery,1,35,Golf Gloves,San Jose,EE. UU.,XXXXXXXXX,Adam,7269,Hodges,XXXXXXXXX,Consumer,CA,5808 Silver Rise Circuit,95111,6,Outdoors,37.26,-121.81,LATAM,Merida,Mexico,7269,42128,6446,778,0,0,16133,24.99,0.33,5,124.95,124.95,40.61,Central America,COMPLETE,,778,35,,http://images.acmesports.sports/Bag+Boy+Beverage+Holder,24.99,0,42101.08194,First Class,Bag Boy Beverage Holder,974
DEBIT,3,4,13.43,47.95,Advance shipping,0,35,Golf Gloves,Meridian,EE. UU.,XXXXXXXXX,Carl,7123,Smith,XXXXXXXXX,Consumer,ID,4502 Hazy Run,83642,6,Outdoors,43.56,-116.39,LATAM,Merida,Mexico,7123,42039,6257,775,2,0.04,15655,9.99,0.28,5,49.95,47.95,13.43,Central America,ON_HOLD,,775,35,,http://images.acmesports.sports/Clicgear+8.0+Shoe+Brush,9.99,0,42099.32292,Standard Class,Clicgear 8.0 Shoe Brush,975
CASH,4,4,82.21,283.48,Shipping on time,0,43,Camping & Hiking,Taylor,EE. UU.,XXXXXXXXX,Mary,17,Robinson,XXXXXXXXX,Consumer,MI,1325 Noble Pike,48180,7,Fan Shop,42.2,-83.24,LATAM,Merida,Mexico,17,,57733,957,16.5,0.06,144433,299.98,0.29,1,299.98,283.48,82.21,Central America,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42851.75347,Standard Class,Diamondback Women's Serene Classic Comfort Bi,976
CASH,4,4,73.37,278.98,Shipping on time,0,43,Camping & Hiking,Taylor,EE. UU.,XXXXXXXXX,Mary,17,Robinson,XXXXXXXXX,Consumer,MI,1325 Noble Pike,48180,7,Fan Shop,42.2,-83.24,LATAM,Merida,Mexico,17,,57733,957,21,0.07,144431,299.98,0.26,1,299.98,278.98,73.37,Central America,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42851.75347,Standard Class,Diamondback Women's Serene Classic Comfort Bi,977
CASH,4,4,54.6,272.98,Shipping on time,0,43,Camping & Hiking,Taylor,EE. UU.,XXXXXXXXX,Mary,17,Robinson,XXXXXXXXX,Consumer,MI,1325 Noble Pike,48180,7,Fan Shop,42.2,-83.24,LATAM,Merida,Mexico,17,,57733,957,27,0.09,144429,299.98,0.2,1,299.98,272.98,54.6,Central America,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42851.75347,Standard Class,Diamondback Women's Serene Classic Comfort Bi,978
CASH,6,4,-2.91,116.37,Late delivery,1,29,Shop By Sport,Provo,EE. UU.,XXXXXXXXX,Jesse,9378,Crane,XXXXXXXXX,Consumer,UT,7620 Thunder Gate,84604,5,Golf,40.4,-111.55,LATAM,Merida,Mexico,9378,,56030,627,3.599999905,0.03,140082,39.99,-0.03,3,119.97,116.37,-2.91,Central America,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42828.89375,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,979
CASH,3,4,161.26,335.97,Advance shipping,0,9,Cardio Equipment,West Orange,EE. UU.,XXXXXXXXX,Benjamin,4242,Arroyo,XXXXXXXXX,Consumer,NJ,5408 Hidden Cider Forest,7052,3,Footwear,40.78,-74.24,LATAM,Merida,Mexico,4242,43045,61152,191,63.99000168,0.16,152960,99.99,0.48,4,399.96,335.97,161.26,Central America,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42900.66319,Standard Class,Nike Men's Free 5.0+ Running Shoe,980
CASH,4,4,25.29,155.16,Shipping on time,0,29,Shop By Sport,Taylor,EE. UU.,XXXXXXXXX,Mary,17,Robinson,XXXXXXXXX,Consumer,MI,1325 Noble Pike,48180,5,Golf,42.2,-83.24,LATAM,Merida,Mexico,17,,57733,627,4.800000191,0.03,144430,39.99,0.16,4,159.96,155.16,25.29,Central America,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42851.75347,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,981
DEBIT,1,0,-1.27,98,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,8893,Smith,XXXXXXXXX,Corporate,PR,9494 Thunder Inlet,725,5,Golf,18.22,-66.37,LATAM,Merida,Mexico,8893,,55736,502,2,0.02,139396,50,-0.01,2,100,98,-1.27,Central America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42819.10208,Same Day,Nike Men's Dri-FIT Victory Golf Polo,982
DEBIT,1,0,56.33,179.97,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,8893,Smith,XXXXXXXXX,Corporate,PR,9494 Thunder Inlet,725,4,Apparel,18.22,-66.37,LATAM,Merida,Mexico,8893,,55736,365,59.99000168,0.25,139395,59.99,0.31,4,239.96,179.97,56.33,Central America,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42819.10208,Same Day,Perfect Fitness Perfect Rip Deck,983
DEBIT,6,4,134.99,299.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Barbara,10933,Smith,XXXXXXXXX,Corporate,PR,5594 Jagged Embers By-pass,725,7,Fan Shop,18.26,-66.37,LATAM,Merida,Mexico,10933,43075,61215,957,0,0,153126,299.98,0.45,1,299.98,299.98,134.99,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42904.58264,Standard Class,Diamondback Women's Serene Classic Comfort Bi,984
DEBIT,2,1,36.61,114.39,Late delivery,1,18,Men's Footwear,Carmichael,EE. UU.,XXXXXXXXX,Mary,9826,Gonzalez,XXXXXXXXX,Consumer,CA,1799 Cinder Estates,95608,4,Apparel,38.61,-121.34,LATAM,Merida,Mexico,9826,,57414,403,15.60000038,0.12,143617,129.99,0.32,1,129.99,114.39,36.61,Central America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42845.09653,First Class,Nike Men's CJ Elite 2 TD Football Cleat,985
DEBIT,2,1,38.22,113.09,Late delivery,1,18,Men's Footwear,Carmichael,EE. UU.,XXXXXXXXX,Mary,9826,Gonzalez,XXXXXXXXX,Consumer,CA,1799 Cinder Estates,95608,4,Apparel,38.61,-121.34,LATAM,Merida,Mexico,9826,,57414,403,16.89999962,0.13,143616,129.99,0.34,1,129.99,113.09,38.22,Central America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42845.09653,First Class,Nike Men's CJ Elite 2 TD Football Cleat,986
DEBIT,2,1,85.49,284.98,Late delivery,1,43,Camping & Hiking,San Jose,EE. UU.,XXXXXXXXX,Adam,7269,Hodges,XXXXXXXXX,Consumer,CA,5808 Silver Rise Circuit,95111,7,Fan Shop,37.26,-121.81,LATAM,Merida,Mexico,7269,42128,6446,957,15,0.05,16132,299.98,0.3,1,299.98,284.98,85.49,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42101.08194,First Class,Diamondback Women's Serene Classic Comfort Bi,987
DEBIT,2,1,102.95,263.98,Late delivery,1,43,Camping & Hiking,Carmichael,EE. UU.,XXXXXXXXX,Mary,9826,Gonzalez,XXXXXXXXX,Consumer,CA,1799 Cinder Estates,95608,7,Fan Shop,38.61,-121.34,LATAM,Merida,Mexico,9826,,57414,957,36,0.12,143614,299.98,0.39,1,299.98,263.98,102.95,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42845.09653,First Class,Diamondback Women's Serene Classic Comfort Bi,988
DEBIT,2,1,57.74,122.84,Late delivery,1,18,Men's Footwear,Newark,EE. UU.,XXXXXXXXX,Mary,4599,Smith,XXXXXXXXX,Consumer,NJ,3752 Red Rise,7104,4,Apparel,40.75,-74.17,LATAM,Merida,Mexico,4599,42278,680,403,7.150000095,0.06,1668,129.99,0.47,1,129.99,122.84,57.74,Central America,ON_HOLD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42016.91181,First Class,Nike Men's CJ Elite 2 TD Football Cleat,989
DEBIT,2,1,29.99,59.99,Late delivery,1,29,Shop By Sport,New Orleans,EE. UU.,XXXXXXXXX,James,1072,Smith,XXXXXXXXX,Consumer,LA,5452 Jagged Green,70122,5,Golf,30.01,-90.06,LATAM,Merida,Mexico,1072,,5144,627,20,0.25,12846,39.99,0.5,2,79.98,59.99,29.99,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42082.07569,First Class,Under Armour Girls' Toddler Spine Surge Runni,990
DEBIT,2,1,17.66,38.38,Late delivery,1,36,Golf Balls,New Orleans,EE. UU.,XXXXXXXXX,James,1072,Smith,XXXXXXXXX,Consumer,LA,5452 Jagged Green,70122,6,Outdoors,30.01,-90.06,LATAM,Merida,Mexico,1072,,5144,804,1.600000024,0.04,12845,19.99,0.46,2,39.98,38.38,17.66,Central America,COMPLETE,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,19.99,0,42082.07569,First Class,Glove It Women's Imperial Golf Glove,991
DEBIT,2,1,12.6,126,Late delivery,1,24,Women's Apparel,Carmichael,EE. UU.,XXXXXXXXX,Mary,9826,Gonzalez,XXXXXXXXX,Consumer,CA,1799 Cinder Estates,95608,5,Golf,38.61,-121.34,LATAM,Merida,Mexico,9826,,57414,502,24,0.16,143618,50,0.1,3,150,126,12.6,Central America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42845.09653,First Class,Nike Men's Dri-FIT Victory Golf Polo,992
DEBIT,2,1,84.6,180,Late delivery,1,24,Women's Apparel,San Jose,EE. UU.,XXXXXXXXX,Adam,7269,Hodges,XXXXXXXXX,Consumer,CA,5808 Silver Rise Circuit,95111,5,Golf,37.26,-121.81,LATAM,Merida,Mexico,7269,42128,6446,502,20,0.1,16134,50,0.47,4,200,180,84.6,Central America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42101.08194,First Class,Nike Men's Dri-FIT Victory Golf Polo,993
DEBIT,2,1,48.99,195.95,Late delivery,1,29,Shop By Sport,San Jose,EE. UU.,XXXXXXXXX,Adam,7269,Hodges,XXXXXXXXX,Consumer,CA,5808 Silver Rise Circuit,95111,5,Golf,37.26,-121.81,LATAM,Merida,Mexico,7269,42128,6446,627,4,0.02,16135,39.99,0.25,5,199.95,195.95,48.99,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42101.08194,First Class,Under Armour Girls' Toddler Spine Surge Runni,994
DEBIT,2,1,68.88,237.5,Late delivery,1,24,Women's Apparel,Carmichael,EE. UU.,XXXXXXXXX,Mary,9826,Gonzalez,XXXXXXXXX,Consumer,CA,1799 Cinder Estates,95608,5,Golf,38.61,-121.34,LATAM,Merida,Mexico,9826,,57414,502,12.5,0.05,143615,50,0.29,5,250,237.5,68.88,Central America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42845.09653,First Class,Nike Men's Dri-FIT Victory Golf Polo,995
